sku;nombre;descripcion;seller;cat_fcom;nombre_cat_fcom;estado_publicacion;precio1;precio2;precio3;precio4;tipo_precio1;tipo_precio2;fcom_url;fecha_publicacion;origen;jl1;jl1_nombre;jl2;jl2_nombre;jl3;jl3_nombre;mkp_nombre
6437349;MK Radio Parlante Aiwa Usb Mp3 21250;Radio Parlante Aiwa Usb Mp3 21250;AIWA;cat3007;Accesorios Auto;Publicado;;;  42990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6437349_1?$producto308$;23/05/2018 07:20;Market Place;J11;ELECTRO HOGAR;J1102;AUDIO;J110202;EQUIPOS DE SONIDO;MK Radio Parlante Aiwa Usb Mp3 21250
6674626;MK Auricular Inalambrico Manos Libres Awei A850 94;Auricular Inalambrico Manos Libres Awei A850 94210;Fernapet;;;Despublicado;;;  14990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674626_1?$producto308$;24/08/2018 03:36;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Auricular Inalambrico Manos Libres Awei A850 94
6674625;MK Auricular Inalambrico Manos Libres Awei A850 94;Auricular Inalambrico Manos Libres Awei A850 94210;Fernapet;;;Despublicado;;;  14990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674625_1?$producto308$;24/08/2018 03:36;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Auricular Inalambrico Manos Libres Awei A850 94
6674618;MK Auricular Inalambrico Manos Libres Awei T2 9420;Auricular Inalambrico Manos Libres Awei T2 94209;Fernapet;;;Despublicado;;      36990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674618_1?$producto308$;24/08/2018 03:35;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Auricular Inalambrico Manos Libres Awei T2 9420
6674617;MK Auricular Inalambrico Manos Libres Awei T2 9420;Auricular Inalambrico Manos Libres Awei T2 94209;Fernapet;;;Despublicado;;      36990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674617_1?$producto308$;24/08/2018 03:35;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Auricular Inalambrico Manos Libres Awei T2 9420
6674616;MK Auricular Inalambrico Manos Libres Awei T2 9420;Auricular Inalambrico Manos Libres Awei T2 94209;Fernapet;;;Despublicado;;      36990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674616_1?$producto308$;24/08/2018 03:35;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Auricular Inalambrico Manos Libres Awei T2 9420
6674615;MK Auricular Inalambrico Manos Libres Awei T2 9420;Auricular Inalambrico Manos Libres Awei T2 94209;Fernapet;;;Despublicado;;      36990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674615_1?$producto308$;24/08/2018 03:35;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Auricular Inalambrico Manos Libres Awei T2 9420
6674623;MK Audífono Inalambrico Awei A880 Bl Bluetooth 942;Audífono Inalambrico Awei A880 Bl Bluetooth 94207;Fernapet;;;Despublicado;;;  21990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674623_1?$producto308$;24/08/2018 03:35;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Audífono Inalambrico Awei A880 Bl Bluetooth 942
6674622;MK Audífono Inalambrico Awei A880 Bl Bluetooth 942;Audífono Inalambrico Awei A880 Bl Bluetooth 94207;Fernapet;;;Despublicado;;;  21990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674622_1?$producto308$;24/08/2018 03:35;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Audífono Inalambrico Awei A880 Bl Bluetooth 942
6674621;MK Audífono Inalambrico Awei A880 Bl Bluetooth 942;Audífono Inalambrico Awei A880 Bl Bluetooth 94207;Fernapet;;;Despublicado;;;  21990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674621_1?$producto308$;24/08/2018 03:35;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Audífono Inalambrico Awei A880 Bl Bluetooth 942
6674620;MK Audífono Inalambrico Awei A880 Bl Bluetooth 942;Audífono Inalambrico Awei A880 Bl Bluetooth 94207;Fernapet;;;Despublicado;;;  21990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674620_1?$producto308$;24/08/2018 03:35;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Audífono Inalambrico Awei A880 Bl Bluetooth 942
6418547;MK Amplificador Bazuca Slim Bowmann;Amplificador Bazuca Slim Bowmann;Bowmann;cat3007;Accesorios Auto;Publicado;;;  97990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6418547_1?$producto308$;23/05/2018 07:14;Market Place;J11;ELECTRO HOGAR;J1102;AUDIO;J110206;CAR AUDIO;MK Amplificador Bazuca Slim Bowmann
6418545;MK Radio Auto Bowmann Dx-1600bt;Radio Auto Bowmann Dx-1600bt;Bowmann;cat3202;Radios de Auto;Despublicado;;;25990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6418545_1?$producto308$;23/05/2018 07:14;Market Place;J11;ELECTRO HOGAR;J1102;AUDIO;J110206;CAR AUDIO;MK Radio Auto Bowmann Dx-1600bt
6496009;MK Cubre Volante 008, Negro-gris Momo Masw8g;Cubre Volante 008, Negro-gris Momo Masw8g;Momo;cat3007;Accesorios Auto;Despublicado;;     9990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6496009_1?$producto308$;15/06/2018 22:53;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Cubre Volante 008  Negro-gris Momo Masw8g
6496004;MK Cubre Auto Momo 3 Capas Respirable Talla L 7721;Cubre Auto Momo 3 Capas Respirable Talla L 77213;Momo;cat3007;Accesorios Auto;Publicado;;     31990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6496004_1?$producto308$;15/06/2018 22:52;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Cubre Auto Momo 3 Capas Respirable Talla L 7721
6496025;MK Pack 4 Sillas Eames Clasica Negro Replica 83181;MK Pack 4 Sillas Eames Clasica Negro Replica 83181;Fernapet;cat670008;Car Audio;Despublicado;;;   59990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6496025_1?$producto308$;15/06/2018 22:54;Market Place;J13;MUEBLES;J1304;COMPLEMENTOS;J130405;SILLAS DISEÑO;MK Pack 4 Sillas Eames Clasica Negro Replica 83181
6496007;MK Cubre Volante 004, Negro-rojo Momo Masw4r;Cubre Volante 004, Negro-rojo Momo Masw4r;Momo;cat3007;Accesorios Auto;Despublicado;;     9990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6496007_1?$producto308$;15/06/2018 22:53;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Cubre Volante 004  Negro-rojo Momo Masw4r
6496001;MK Jaula De Transporte Canilpet L Alto 41 Cm 84584;Jaula De Transporte Canilpet L Alto 41 Cm 84584;Fernapet;cat9360001;Mundo Mascotas;Despublicado;;;   41990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6496001_1?$producto308$;15/06/2018 22:51;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Jaula De Transporte Canilpet L Alto 41 Cm 84584
6534911;MK Termolaminadora Anilladora Espiral Micas Carnet;Termolaminadora Anilladora Espiral Micas Carnet;Fernapet;cat2001;Accesorios Computación;Publicado;;    50990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6534911_1?$producto308$;28/06/2018 09:02;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Termolaminadora Anilladora Espiral Micas Carnet
6534914;MK Radio Auto Fm Mp3 Usb Aux Sd Card Audio 13103;Radio Auto Fm Mp3 Usb Aux Sd Card Audio 13103;Fernapet;cat3202;Radios de Auto;Publicado;;;   14990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6534914_1?$producto308$;28/06/2018 09:01;Market Place;J11;ELECTRO HOGAR;J1102;AUDIO;J110206;CAR AUDIO;MK Radio Auto Fm Mp3 Usb Aux Sd Card Audio 13103
6497679;MK Fundas Universal Cubre Asientos Auto Momo 57743;Fundas Universal Cubre Asientos Auto Momo 57743;Momo;cat3007;Accesorios Auto;Publicado;;; 24990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6497679_1?$producto308$;29/06/2018 00:10;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Fundas Universal Cubre Asientos Auto Momo 57743
6472997;MK Pack 4 Silla Eames Clasica Replica;Pack 4 Silla Eames Clasica Replica;Fernapet;cat3007;Accesorios Auto;Despublicado;;;   59990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6472997_1?$producto308$;15/06/2018 22:51;Market Place;J13;MUEBLES;J1304;COMPLEMENTOS;J130405;SILLAS DISEÑO;MK Pack 4 Silla Eames Clasica Replica
6472995;MK Pack 4 Silla Eames Clasica Replica;Pack 4 Silla Eames Clasica Replica;Fernapet;cat3007;Accesorios Auto;Despublicado;;     59990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6472995_1?$producto308$;15/06/2018 22:51;Market Place;J13;MUEBLES;J1304;COMPLEMENTOS;J130405;SILLAS DISEÑO;MK Pack 4 Silla Eames Clasica Replica
6472994;MK Pack 4 Silla Eames Clasica Replica;Pack 4 Silla Eames Clasica Replica;Fernapet;cat3007;Accesorios Auto;Despublicado;;;  59990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6472994_1?$producto308$;15/06/2018 22:51;Market Place;J13;MUEBLES;J1304;COMPLEMENTOS;J130405;SILLAS DISEÑO;MK Pack 4 Silla Eames Clasica Replica
6472993;MK Pack 4 Silla Eames Clasica Replica;Pack 4 Silla Eames Clasica Replica;Fernapet;cat3007;Accesorios Auto;Despublicado;;;  59990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6472993_1?$producto308$;15/06/2018 22:51;Market Place;J13;MUEBLES;J1304;COMPLEMENTOS;J130405;SILLAS DISEÑO;MK Pack 4 Silla Eames Clasica Replica
6536901;MK Maquina De Burbujas  2 Litro De Liquido 59774;Maquina De Burbujas + 2 Litro De Liquido 59774;Fernapet;cat12280027;Juegos de Verano;Publicado;;       17990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6536901_1?$producto308$;28/06/2018 09:02;Market Place;J11;ELECTRO HOGAR;J1109;ELECTRODOMESTICOS;J110901;ELECT.MENORES;MK Maquina De Burbujas  2 Litro De Liquido 59774
6537284;MK Radio Auto Fm Mp3 Usb Sd Aux 50w Cdx-gt1047 131;Radio Auto Fm Mp3 Usb Sd Aux 50w Cdx-gt1047 13104;Fernapet;cat3202;Radios de Auto;Publicado;;       14990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537284_1?$producto308$;28/06/2018 09:04;Market Place;J11;ELECTRO HOGAR;J1102;AUDIO;J110206;CAR AUDIO;MK Radio Auto Fm Mp3 Usb Sd Aux 50w Cdx-gt1047 131
6536898;MK Maquina De Humo 900 Watts Control Remoto 03523;Maquina De Humo 900 Watts Control Remoto 03523;Fernapet;cat2034;Electrodomésticos;Publicado;;;  47990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6536898_1?$producto308$;28/06/2018 09:04;Market Place;J11;ELECTRO HOGAR;J1109;ELECTRODOMESTICOS;J110901;ELECT.MENORES;MK Maquina De Humo 900 Watts Control Remoto 03523
6537319;MK Cubre Asiento Cobertor Auto Gris Negro Funda 62;Cubre Asiento Cobertor Auto Gris Negro Funda 62753;Fernapet;cat3007;Accesorios Auto;Publicado;;;    8990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537319_1?$producto308$;28/06/2018 10:36;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Cubre Asiento Cobertor Auto Gris Negro Funda 62
6537321;MK Cubre Asiento Funda Cobertor Auto Negro 62752;Cubre Asiento Funda Cobertor Auto Negro 62752;Fernapet;cat3007;Accesorios Auto;Publicado;;      9990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537321_1?$producto308$;28/06/2018 10:36;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Cubre Asiento Funda Cobertor Auto Negro 62752
6537180;MK Toldo Plegable 3x3 Con Paredes Laterales;Toldo Plegable 3 x 3 con Paredes Laterales;Fernapet;cat70072;Complementos Terraza;Publicado;;;   90990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537180_1?$producto308$;02/07/2018 12:52;Market Place;J13;MUEBLES;J1307;TERRAZA;J130701;METAL;MK Toldo Plegable 3x3 Con Paredes Laterales
6537177;MK Toldo Plegable 3x3 Con Paredes Laterales;Toldo Plegable 3 x 3 con Paredes Laterales;Fernapet;cat70072;Complementos Terraza;Publicado;;;   64990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537177_1?$producto308$;02/07/2018 12:52;Market Place;J13;MUEBLES;J1307;TERRAZA;J130701;METAL;MK Toldo Plegable 3x3 Con Paredes Laterales
6537175;MK Toldo Plegable 3x3 Con Paredes Laterales;Toldo Plegable 3 x 3 con Paredes Laterales;Fernapet;cat70072;Complementos Terraza;Publicado;;;   64990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537175_1?$producto308$;02/07/2018 12:52;Market Place;J13;MUEBLES;J1307;TERRAZA;J130701;METAL;MK Toldo Plegable 3x3 Con Paredes Laterales
6537173;MK Toldo Plegable 3x3 Con Paredes Laterales;Toldo Plegable 3 x 3 con Paredes Laterales;Fernapet;cat70072;Complementos Terraza;Publicado;;;   77990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537173_1?$producto308$;02/07/2018 12:52;Market Place;J13;MUEBLES;J1307;TERRAZA;J130701;METAL;MK Toldo Plegable 3x3 Con Paredes Laterales
6537222;MK Maquina De Ejercicios Infantil Multiremo 34859;Máquina de Ejercicios Infantil Multiremo 34859;Fernapet;cat8990009;Máquinas de Ejercicios;Publicado;;;  114990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537222_1?$producto308$;02/07/2018 12:55;Market Place;J09;NIÑOS;J0909;JUGUETERIA;J090906;ELECTRONICOS;MK Maquina De Ejercicios Infantil Multiremo 34859
6537218;MK Maquina De Ejercicios Infantil Giros Cintura 34;Máquina de Ejercicios Infantil Giros Cintura 34858;Fernapet;cat8990009;Máquinas de Ejercicios;Despublicado;;      100990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537218_1?$producto308$;02/07/2018 12:54;Market Place;J09;NIÑOS;J0909;JUGUETERIA;J090906;ELECTRONICOS;MK Maquina De Ejercicios Infantil Giros Cintura 34
6537279;MK Par Ampolleta Auto Led Cob H4 36w 6k 02972;Par Ampolleta Auto Led Cob H4 36w 6k 02972;Fernapet;cat12590001;Apliqués, Focos y Plafones;Publicado;;;24990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537279_1?$producto308$;02/07/2018 12:56;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Par Ampolleta Auto Led Cob H4 36w 6k 02972
6418697;MK Set Fundas Sparco Asiento Ecocuero Negro 31096;Set Fundas Sparco Asiento Ecocuero Negro 31096;Fernapet;cat3007;Accesorios Auto;Publicado;;; 57990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6418697_1?$producto308$;28/06/2018 10:24;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Set Fundas Sparco Asiento Ecocuero Negro 31096
6577407;MK Camilla Masajes Regulable  Aluminio azul;MK Camilla Masajes Regulable  Aluminio azul;Fernapet;cat3154;Relojes Deportivos;Despublicado;;;   99990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6577407_1?$producto308$;19/07/2018 00:55;Market Place;J03;DEPORTES;J0309;GIMNASIO;J030903;ACCESORIOS;MK Camilla Masajes Regulable  Aluminio azul
6537227;MK Maquina De Ejercicios Infantil Rider 34854;Máquina de Ejercicios Infantil Rider 34854;Fernapet;cat8990009;Máquinas de Ejercicios;Publicado;;;  100990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537227_1?$producto308$;02/07/2018 12:56;Market Place;J09;NIÑOS;J0909;JUGUETERIA;J090906;ELECTRONICOS;MK Maquina De Ejercicios Infantil Rider 34854
6537213;MK Maquina De Ejercicios Infantil Banco Pesas 3485;Máquina de Ejercicios Infantil Banco Pesas 34855;Fernapet;cat8990009;Máquinas de Ejercicios;Publicado;;;114990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537213_1?$producto308$;02/07/2018 12:54;Market Place;J09;NIÑOS;J0909;JUGUETERIA;J090906;ELECTRONICOS;MK Maquina De Ejercicios Infantil Banco Pesas 3485
6537281;MK Termolaminadora Plastificadora Carta Oficio 801;Termolaminadora Plastificadora Carta Oficio 80150;Fernapet;cat2001;Accesorios Computación;Publicado;;;25990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537281_1?$producto308$;28/06/2018 09:03;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Termolaminadora Plastificadora Carta Oficio 801
6674601;MK Audífono Manos Libres - Awei Te55vi 94246 V;Audífono Manos Libres - Awei Te55vi 94246 V;Fernapet;cat1820034;Manos Libres;Publicado;;;8990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674601_1?$producto308$;23/08/2018 22:02;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111401;ACCESORIOS AUDIO;MK Audífono Manos Libres - Awei Te55vi 94246 V
6674582;MK Audífono Manos Libres Awei Es900i 94203 R;Audífono Manos Libres Awei Es900i 94203 R;Fernapet;cat1820034;Manos Libres;Publicado;;;7990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674582_1?$producto308$;23/08/2018 22:12;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111401;ACCESORIOS AUDIO;MK Audífono Manos Libres Awei Es900i 94203 R
6674581;MK Cargador Portátil 10.000mah Awei P80k 94231 N;Cargador Portátil 10.000mah Awei P80k 94231 N;Fernapet;cat7230057;Baterias Externas;Publicado;;; 26990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674581_1?$producto308$;23/08/2018 22:12;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111408;ACCESORIOS CELULARES;MK Cargador Portátil 10.000mah Awei P80k 94231 N
6674580;MK Cargador Portátil 10.000mah Awei P80k 94231 R;Cargador Portátil 10.000mah Awei P80k 94231 R;Fernapet;cat7230057;Baterias Externas;Publicado;;; 26990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674580_1?$producto308$;23/08/2018 22:13;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111408;ACCESORIOS CELULARES;MK Cargador Portátil 10.000mah Awei P80k 94231 R
6674589;MK Audífono Manos Libres Awei Es900i 94203 V;Audífono Manos Libres Awei Es900i 94203 V;Fernapet;cat1820034;Manos Libres;Publicado;;;7990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674589_1?$producto308$;23/08/2018 22:06;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111401;ACCESORIOS AUDIO;MK Audífono Manos Libres Awei Es900i 94203 V
6674587;MK Audífono Manos Libres Awei Es900i 94203 N;Audífono Manos Libres Awei Es900i 94203 N;Fernapet;cat1820034;Manos Libres;Publicado;;;7990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674587_1?$producto308$;23/08/2018 22:07;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111401;ACCESORIOS AUDIO;MK Audífono Manos Libres Awei Es900i 94203 N
6674579;MK Cargador Portátil 10.000mah Awei P80k 94231 G;Cargador Portátil 10.000mah Awei P80k 94231 G;Fernapet;cat7230057;Baterias Externas;Publicado;;; 26990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674579_1?$producto308$;23/08/2018 22:13;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111408;ACCESORIOS CELULARES;MK Cargador Portátil 10.000mah Awei P80k 94231 G
6674578;MK Parlante Bluetooth Portatil Out Aiwa 21246;Parlante Bluetooth Portatil Out Aiwa 21246;AIWA;cat7230057;Baterias Externas;Publicado;;    21990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674578_1?$producto308$;23/08/2018 22:18;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111401;ACCESORIOS AUDIO;MK Parlante Bluetooth Portatil Out Aiwa 21246
6674576;MK Cargador Bateria Portatil Awei P92k 10.000 9422;Cargador Bateria Portatil Awei P92k 10.000 94223 N;Fernapet;cat7230057;Baterias Externas;Publicado;;     19990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674576_1?$producto308$;23/08/2018 22:14;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111408;ACCESORIOS CELULARES;MK Cargador Bateria Portatil Awei P92k 10.000 9422
6674570;MK Cargador Inalambrico Awei P59k 10000mah 94222 N;Cargador Inalambrico Awei P59k 10000mah 94222 N;Fernapet;cat7230057;Baterias Externas;Publicado;;       29990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674570_1?$producto308$;23/08/2018 22:16;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111408;ACCESORIOS CELULARES;MK Cargador Inalambrico Awei P59k 10000mah 94222 N
6674574;MK Cargador Bateria Portatil Awei P92k 10.000 9422;Cargador Bateria Portatil Awei P92k 10.000 94223 R;Fernapet;cat7230057;Baterias Externas;Publicado;;     19990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674574_1?$producto308$;23/08/2018 22:15;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111408;ACCESORIOS CELULARES;MK Cargador Bateria Portatil Awei P92k 10.000 9422
6674572;MK Cargador Bateria Portatil Awei P54k 10.000 9422;Cargador Bateria Portatil Awei P54k 10.000 94226 N;Fernapet;cat7230057;Baterias Externas;Publicado;;     24990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674572_1?$producto308$;23/08/2018 22:15;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111408;ACCESORIOS CELULARES;MK Cargador Bateria Portatil Awei P54k 10.000 9422
6674573;MK Cargador Bateria Portatil Awei P54k 10.000 9422;Cargador Bateria Portatil Awei P54k 10.000 94226 R;Fernapet;cat7230057;Baterias Externas;Publicado;;     24990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674573_1?$producto308$;23/08/2018 22:15;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111408;ACCESORIOS CELULARES;MK Cargador Bateria Portatil Awei P54k 10.000 9422
6674568;MK Parrilla A Carbon Portable Barbecue Bbq 55645;Parrilla A Carbon Portable Barbecue Bbq 55645;Fernapet;cat2450141;Parrillas de Carbón;Publicado;;;  19990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674568_1?$producto308$;23/08/2018 22:17;Market Place;J15;MENAJE;J1501;COCINA;J150113;PARRILLAS;MK Parrilla A Carbon Portable Barbecue Bbq 55645
6674563;MK Kit Camaras CCTV Seguridad 4 Canales 01409;Kit Camaras CCTV Seguridad 4 Canales 01409;Fernapet;cat7190094;Cámaras de seguridad;Publicado;;;  89990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674563_1?$producto308$;23/08/2018 22:18;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111412;SMART HOME;MK Kit Camaras CCTV Seguridad 4 Canales 01409
6674565;MK Parrilla Carbon Ahumadora Bbq Asado 29772;Parrilla Carbon Ahumadora Bbq Asado 29772;Fernapet;cat2450141;Parrillas de Carbón;Despublicado;;    99990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674565_1?$producto308$;23/08/2018 22:17;Market Place;J15;MENAJE;J1501;COCINA;J150113;PARRILLAS;MK Parrilla Carbon Ahumadora Bbq Asado 29772
6668860;MK Audifono Manos Libres - Awei Es910i Bl 94202 N;Audifono Manos Libres - Awei Es910i Bl 94202 N;Fernapet;cat7690003;Audifonos Bluetooth;Publicado;;; 7990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6668860_1?$producto308$;21/08/2018 00:28;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111401;ACCESORIOS AUDIO;MK Audifono Manos Libres - Awei Es910i Bl 94202 N
6668866;MK Audífono Awei B922bl Magnético Inalambrico 9421;Audífono Awei B922bl Magnético Inalambrico 94215 G;Fernapet;cat7690003;Audifonos Bluetooth;Publicado;;      14990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6668866_1?$producto308$;21/08/2018 00:30;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111401;ACCESORIOS AUDIO;MK Audífono Awei B922bl Magnético Inalambrico 9421
6668873;MK Torre Rascador Para Gatos 4 Niveles Cat 608sa;Torre Rascador Para Gatos 4 Niveles Cat 608sa;Fernapet;cat9360001;Mundo Mascotas;Publicado;;;  70990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6668873_1?$producto308$;21/08/2018 00:32;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Torre Rascador Para Gatos 4 Niveles Cat 608sa
6674605;MK Audífono Inalambrico Cargador Awei T8 Bt 94217;Audífono Inalambrico Cargador Awei T8 Bt 94217 N;Fernapet;cat7690003;Audifonos Bluetooth;Publicado;;      37990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674605_1?$producto308$;23/08/2018 22:01;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111401;ACCESORIOS AUDIO;MK Audífono Inalambrico Cargador Awei T8 Bt 94217
6674604;MK Audífono Inalambrico Cargador Awei T8 Bt 94217;Audífono Inalambrico Cargador Awei T8 Bt 94217 P;Fernapet;cat7690003;Audifonos Bluetooth;Despublicado;;     37990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674604_1?$producto308$;23/08/2018 22:01;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111401;ACCESORIOS AUDIO;MK Audífono Inalambrico Cargador Awei T8 Bt 94217
6674603;MK Audífono Inalambrico Cargador Awei T8 Bt 94217;Audífono Inalambrico Cargador Awei T8 Bt 94217 D;Fernapet;cat7690003;Audifonos Bluetooth;Publicado;;      37990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674603_1?$producto308$;23/08/2018 22:01;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111401;ACCESORIOS AUDIO;MK Audífono Inalambrico Cargador Awei T8 Bt 94217
6674602;MK Audífono Inalambrico Cargador Awei T8 Bt 94217;Audífono Inalambrico Cargador Awei T8 Bt 94217 R;Fernapet;cat7690003;Audifonos Bluetooth;Publicado;;      37990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674602_1?$producto308$;23/08/2018 22:02;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111401;ACCESORIOS AUDIO;MK Audífono Inalambrico Cargador Awei T8 Bt 94217
